ts,eval_id,gen,idx,score,type1,type2,type3,type4,c9,c10,c11,c12,L_st_position,L_st_span,L_st,L_st_straight,delta_st,L_w_position,L_w_span,L_w,L_w_straight,delta_w,u_L_st_position,u_L_st_span,u_L_st,u_L_st_straight,u_delta_st,u_L_w_position,u_L_w_span,u_L_w,u_L_w_straight,u_delta_w,traj1_n_points,traj1_X_final,traj1_m_final,traj1_mdot_final,traj1_v_final,traj1_theta_final,traj2_n_points,traj2_X_final,traj2_m_final,traj2_mdot_final,traj2_v_final,traj2_theta_final
1768429738.2741232,1,0,0,3116.2355966006367,29.858644231139717,1281.12102516572,1803.130282265238,2.1256449385389744,0.0,0.0,0.0,1.457959169023253,0.889774233141123,1.2647136215240116,0.060204433806836266,0.11500379455287911,0.01328793815547612,3.872068579229977,1.9537874805849884,0.5340120589222018,0.5028142559474236,0.020280901081454646,0.3409141104704103,0.8190104780953935,0.0007049441615043756,0.5277988586271061,0.16439690777380606,0.37441371584599537,0.7125197266236781,0.01700602946110092,0.43259179421060506,0.014045054072732247,38,24570.0,281.5,0.0,836.0,0.381,6,1991.0,462.4,7.614,484.7,0.5238
1768429837.462465,4,0,3,1934.1219368067152,547.0206935797921,517.3796366875839,835.0196013849037,34.702005154435504,0.0,0.0,0.0,5.890840785018341,0.867410944944843,1.120716670884465,0.18100364235634492,0.11021220479553326,0.0145031343902854,5.233438442786741,1.3495801120523123,0.9650589091791634,0.3019976613023415,0.021776546087960383,0.2663698164828104,0.70824359298805,0.4172539391598101,0.5011789155307402,0.22515671951427002,0.6466876885573483,0.39451584844858545,0.23252945458958169,0.14571094471763077,0.08882730439801911,38,24440.0,281.5,0.0,795.9,0.3876,6,1990.0,462.3,7.614,483.4,0.5246
1768430134.6791508,13,0,12,1284.177835819256,20.61427679279277,472.79716860142065,709.1648656060935,81.60152481894907,0.0,0.0,0.0,9.03335623226213,0.9007307053149034,0.9573085208519414,0.23298578379047535,0.1199837685103515,0.010130757896029432,2.102891408572934,1.3544979435068802,0.9942374676404102,0.20711272500875497,0.023433632858093356,0.37743568438301167,0.5825450160399549,0.5965027027257771,0.5554653806130638,0.00653789480147154,0.020578281714586855,0.3971041807930949,0.2471187338202051,0.010161035726792793,0.17168164290466786,39,24240.0,281.5,0.0,759.8,0.3951,6,1979.0,462.0,7.611,472.1,0.5318
1768430398.9003272,21,1,6,1277.5777083048076,576.921550028557,125.03041215531209,545.3379112993237,30.287834821614886,0.0,0.0,0.0,5.50343845442237,0.8805031383184199,1.1662581375410845,0.13456559151575312,0.13916789487157435,0.01006914516404303,5.729364263271858,1.384899103510463,0.532204865317939,0.22864995909927574,0.030655090950144875,0.3100104610613996,0.7432754904162189,0.25712272936466596,0.6620438603976353,0.003457258202151526,0.7458728526543716,0.41310479132129635,0.016102432658969504,0.040928512998965334,0.5327545475072437,38,24620.0,281.5,0.0,856.6,0.378,6,1993.0,462.4,7.615,486.6,0.5226
1768430431.9243975,22,1,7,706.5757440101352,0.0,0.0,706.4963999999998,0.07934401013545431,0.0,0.0,0.11463822192538942,0.2572976646012153,0.9270161091048364,0.692180642284471,0.11889498755032518,0.11856031576865958,0.01043816644316702,3.1786224677210555,1.3175312420461684,0.533017846204109,0.24929207149504115,0.02073302352638155,0.46505369701612176,0.37860049406497764,0.2030861639666386,0.5475573098258865,0.02190832215835099,0.23572449354421113,0.3776480221295624,0.0165089231020545,0.07041724499291592,0.03665117631907751,36,24970.0,281.5,0.0,940.8,0.3651,6,2069.0,464.5,7.637,539.5,0.4873
1768430530.9687378,25,1,10,480.585951968539,35.72415081379091,0.0,294.4656000000001,150.396201154748,0.0,0.0,0.0,12.263612891589004,0.9665750048838487,1.2836133968218626,0.1881913004405628,0.13085352839782338,0.015839991585335125,2.440736741371979,1.0267219971751376,0.5141636439573996,0.2098044015961023,0.020329159206492583,0.5969166829461625,0.8335487667860482,0.4420389670364235,0.6158529355434632,0.2919995792667563,0.0881473482743958,0.22459052482901976,0.0070818219786997864,0.014006287994431833,0.0164579603246291,38,24590.0,281.5,0.0,846.6,0.3795,6,1993.0,462.4,7.615,486.7,0.5226
1768430564.0169692,26,1,11,384.7087490812407,0.005754685305373612,0.0,257.28159999999997,127.42139439593534,0.0,0.0,0.0,11.288108539340652,0.8638891450105387,1.3969362983240967,0.12082299915750994,0.07913654427571247,0.015106792966052943,3.240656061042768,1.1144036126550136,0.6265799031710768,0.27162685647809914,0.024976636478648718,0.2546304833684624,0.9207202294800745,0.20973447985348254,0.32853635708729145,0.25533964830264716,0.2481312122085536,0.2707387435026388,0.06328995158553843,0.10232408068299878,0.24883182393243589,38,24560.0,281.5,0.0,835.4,0.3811,6,1993.0,462.4,7.615,486.5,0.5228
1768430828.2799351,34,2,5,384.5033071180463,76.76167669702345,0.0,229.2195999999999,78.52203042102292,0.0,0.0,0.0,8.86126573470308,0.8822294160042543,0.9973808701897213,0.30769324251985675,0.09620883757707151,0.010679966326581036,4.121074456932195,1.1048880306792428,0.6087056287395318,0.2556524957842577,0.023382486840593082,0.31576472001418115,0.6133699001459394,0.8541146293788164,0.4233824309837305,0.03399831632905173,0.42421489138643903,0.2657305424627594,0.05435281436976591,0.07950356540608242,0.16912434202965415,38,24540.0,281.5,0.0,826.4,0.3825,6,1992.0,462.4,7.614,484.8,0.5237
1768430894.3361561,36,2,7,369.95265557520673,25.801082108099198,0.8920058490204147,274.4748301382123,68.78473747987482,0.0,0.0,0.0,8.293656460203474,0.8525831743895143,1.2744297195706609,0.1432979366724199,0.07370219056129937,0.013656672961839748,3.795138745965968,1.3232402729699149,0.5724589098815533,0.433071486214513,0.020141509132323033,0.21694391463171425,0.8264843996697391,0.28723426438765487,0.2983455031183298,0.18283364809198743,0.3590277491931936,0.38065277524732366,0.036229454940776666,0.3329592660207329,0.007075456616151555,38,24560.0,281.5,0.0,834.6,0.3812,6,1992.0,462.4,7.614,485.2,0.5235
1768431125.5326195,43,3,0,202.25960582704764,2.520426156881108,0.0,29.48489999999995,170.25427967016657,0.0,0.0,0.0,13.048152346986395,0.8508436175126581,1.3239967061628002,0.2442971442208755,0.10744708279348268,0.010485885257467265,2.99206280164654,0.8323969711274288,1.0261617244569372,0.38258037976157017,0.021589072309476806,0.2111453917088607,0.8646128508944616,0.635507393865088,0.4858171266304593,0.024294262873363233,0.19841256032930799,0.12231419533022572,0.26308086222846855,0.2608291139451002,0.07945361547384022,39,24210.0,281.5,0.0,729.3,0.3999,6,1987.0,462.2,7.613,480.0,0.5268
1768432116.4533756,73,5,2,191.81912784084363,0.6704741142232301,0.0,0.0,191.1486537266204,0.0,0.0,0.0,13.82565201813717,0.8873045824672957,1.3331652585568898,0.2820779012653823,0.13121111512663267,0.012543020552512281,2.10576170829883,0.6096320432634966,1.6868672815583252,0.3528800377350454,0.020334435359100705,0.3326819415576526,0.8716655835052999,0.7657858664323528,0.6178395284812925,0.1271510276256141,0.02115234165976598,0.005069496454471931,0.5934336407791626,0.2184000539072077,0.01672176795503526,43,23120.0,281.5,0.0,477.5,0.4768,6,1970.0,461.8,7.608,462.1,0.5383
1768432512.8816805,85,6,0,187.00517342409816,0.48220054483671926,0.0,0.0,186.52297287926143,0.0,0.0,0.0,13.657341354716936,0.9089768277323892,1.3728843665826096,0.24467058147925552,0.1433319310374118,0.02110517854673287,2.381642720069766,0.6855161498511535,1.1460261251356085,0.20104952740954674,0.023662112382036735,0.40492275910796416,0.9022187435250844,0.636795108549157,0.6851773946522877,0.5552589273366436,0.07632854401395314,0.04500849992165976,0.32301306256780427,0.0014993248707810194,0.1831056191018367,40,24010.0,281.5,0.0,674.9,0.4118,6,1983.0,462.1,7.612,476.2,0.5291
1768435650.7125406,180,12,11,179.00689488632457,0.0,0.0,0.0,179.00689488632457,0.0,0.0,0.0,13.379345831778345,0.8584607714062681,1.209638518443909,0.21691367391992133,0.03591823247874102,0.010000071205156832,2.6466819615612676,0.7285773555509097,1.1925957241306766,0.5552163231909634,0.020558844699191104,0.2365359046875603,0.7766450141876222,0.5410816342066254,0.08843462488189455,3.5602578415634716e-06,0.1293363923122535,0.06767229239521569,0.3462978620653383,0.5074518902728048,0.02794223495955526,40,23920.0,281.5,0.0,652.0,0.4174,6,1982.0,462.1,7.611,474.6,0.5301
1768440759.430866,1,0,0,7398.792430943191,47.891112418504036,3312.856806900094,4034.6088596604454,3.435651964147705,0.0,0.0,0.0,1.8535511765655959,1.0836741701488186,1.0704190411962566,0.07035198800322495,0.1348079511070425,0.01592797590171919,4.0127395626051,2.2439052887865754,0.5357394397362422,0.27007625020830794,0.027435599886549967,0.9872472338293959,0.669553108612505,0.03569651035594814,0.6378219505946805,0.29639879508595957,0.40254791252102007,0.8652133098876713,0.01786971986812106,0.10010892886901135,0.3717799943274983,38,24600.0,281.5,0.0,850.1,0.3789,6,1992.0,462.4,7.614,485.3,0.5235
1768440792.449597,2,0,1,4773.994570688335,554.6792112259367,1876.4017735393963,2342.426847701232,0.4867382217703292,0.0,0.0,0.0,0.6976662681901206,0.954689725166864,1.0216415034526205,0.12189821168379765,0.07862838268966722,0.012067064234253246,5.254439395254405,1.599106886890751,0.9603734679589584,0.2816251412162254,0.023928604145547837,0.5572990838895467,0.632031925732785,0.21344210925447468,0.32571323716481787,0.10335321171266232,0.650887879050881,0.5258457299425006,0.2301867339794792,0.1166073445946077,0.1964302072773918,38,24430.0,281.5,0.0,797.7,0.3874,6,1988.0,462.3,7.613,481.8,0.5257
1768440957.6647403,7,0,6,426.5723936450007,0.013058447350407924,10.132553879055132,304.5025,111.92428131859516,0.0,0.0,0.0,10.579427267985501,0.9887806269286339,1.0518480637893441,0.11014672943686374,0.09903528950824252,0.013139848056555757,3.2351286893584477,1.0187577206090361,0.5038483605702554,0.2769317121646831,0.021529170199544173,0.6709354230954463,0.6552677413764185,0.1729197566788405,0.4390849417124583,0.15699240282778787,0.24702573787168952,0.22039880032054537,0.0019241802851277209,0.10990244594954726,0.07645850997720867,38,24600.0,281.5,0.0,849.5,0.3791,6,1993.0,462.4,7.615,486.7,0.5226
1768441386.7615337,20,1,5,397.9245601142565,0.0,0.0,361.7604000000001,36.164160114256376,0.0,0.0,0.0,6.013664449755771,0.9207442726657891,0.9270172079766503,0.13011331108913587,0.08919421383436461,0.014577212623050829,3.264890058554701,1.3736788961752484,0.5140664098612173,0.22252717127281893,0.020091173195807492,0.44414757555263057,0.5592440061358848,0.24177003823839954,0.38441229907980334,0.2288606311525415,0.2529780117109402,0.40719941903960444,0.0070332049306086825,0.03218167324688418,0.004558659790374648,37,24640.0,281.5,0.0,865.2,0.3768,6,1993.0,462.4,7.615,486.2,0.5228
1768441848.8826444,34,2,5,369.51347822944103,6.55738587148381,0.0,295.4960999999999,67.4599923579573,0.0,0.0,0.0,8.213403214134644,1.0844606397361396,0.982524726053551,0.15501227962318376,0.08367925599837397,0.017005901267471292,2.827841700419205,1.3436380141850213,0.5148561635019981,0.3967413432106872,0.020048785615301233,0.9898687991204657,0.6019420969642699,0.32762855042477157,0.3537736444354109,0.3502950633735647,0.16556834008384105,0.39138842851843225,0.007428081750999081,0.28105906172955314,0.0024392807650615803,38,24590.0,281.5,0.0,846.9,0.3794,6,1992.0,462.4,7.615,485.6,0.5232
1768441980.8605099,38,2,9,355.8607666890084,7.8491853291005,60.955474330174106,150.30760000000004,136.74850702973376,0.0,0.0,0.0,11.693951728553259,0.9093745759685705,1.132406927528201,0.06715978633090408,0.10991137302939628,0.010050827164731154,3.518671923212837,0.8316186134343586,0.6211420525067488,0.398682900950192,0.020358911004106764,0.4062485865619018,0.717236098098616,0.02468891838242785,0.4995076279410904,0.002541358236557699,0.30373438464256747,0.12190453338650453,0.06057102625337438,0.2838327156431314,0.017945550205338178,38,24450.0,281.5,0.0,797.6,0.3872,6,1991.0,462.3,7.614,484.0,0.5242
1768442013.8845947,39,2,10,267.00104975916724,14.294468614317497,0.0,154.41053207334383,98.29604907150593,0.0,0.0,0.0,9.914436397067961,0.9391457955312961,1.1298290776374504,0.061019763341474555,0.13650649217399155,0.011710138210759224,3.4490786716021082,1.0548665648435613,0.7886515925524425,0.46100445588158756,0.02167052785089033,0.5054859851043202,0.7152531366441927,0.0035164253154295138,0.6472582898555086,0.08550691053796121,0.2898157343204216,0.23940345518082184,0.14432579627622127,0.37286350840226795,0.08352639254451644,38,24450.0,281.5,0.0,799.2,0.3869,6,1991.0,462.3,7.614,483.9,0.5243
1768443399.8027,81,5,10,188.94384035655997,0.3986934162831069,0.0,0.0,188.54514694027688,0.0,0.0,0.0,13.731174273902319,1.0696517339433387,1.2850370649777236,0.08099044025767424,0.07356330496427015,0.014205639786569874,2.113209150345245,0.6550696348062431,1.483924290385571,0.6019441484805826,0.02070643226325774,0.9405057798111294,0.8346438961367104,0.07238082847473876,0.29757391646816744,0.21028198932849368,0.022641830069048973,0.02898401831907535,0.49196214519278547,0.5742059264008323,0.03532161316288688,42,23470.0,281.5,0.0,546.2,0.449,6,1975.0,461.9,7.609,467.3,0.5349
1768445802.9168339,149,10,8,187.6602509279451,0.5328128996236865,0.0,0.0,187.12743802832142,0.0,0.0,0.0,13.679453133379324,1.073322345919245,1.499343897193374,0.0656950687959049,0.07020614528654744,0.019461499933182635,2.307843517932946,0.7247240153870835,1.60351803761612,0.4441810430549378,0.022655408323725926,0.9527411530641499,0.9994953055333646,0.019638168261741053,0.2789230293697079,0.4730749966591319,0.06156870358658917,0.06564421862478081,0.55175901880806,0.348830061507054,0.13277041618629631,41,23720.0,281.5,0.0,604.1,0.4304,6,1979.0,462.0,7.611,471.6,0.5321
1768446518.0497413,169,12,0,183.15197412711305,0.4513800101010166,0.0,0.13690000000000335,182.56369411701203,0.0,0.0,0.0,13.511613305486952,1.0304402653530231,1.4990427478779542,0.10723027678078817,0.08942889505462981,0.02211684033540158,2.7513135652687586,0.7630952392464745,1.1530210719459442,0.5473053263482697,0.021047800702065342,0.8098008845100776,0.9992636522138109,0.16286302338202815,0.3857160836368322,0.605842016770079,0.15026271305375177,0.08583959960340762,0.3265105359729721,0.4961504662118138,0.05239003510326702,40,24020.0,281.5,0.0,678.7,0.4109,6,1984.0,462.1,7.612,476.8,0.5287
1768470933.007171,1,0,0,199.54705683564066,0.19326942404870276,0.7086172457779475,18.851175692082865,179.79399447373115,0.0,0.0,0.0,13.408728294425655,0.9042238253085583,1.4246642109359648,0.16722951123226432,0.034057048075524794,0.010023230723678896,2.0886632883182443,0.8579019394744102,1.4161742931804144,0.5766014502820587,0.020000123142674662,0.3890794176951943,0.9420493930276652,0.36975693528367004,0.07809471153069328,0.0011615361839448137,0.017732657663648895,0.13573786288126855,0.4580871465902072,0.5380020718315124,6.157133733056751e-06,40,24000.0,281.5,0.0,671.7,0.4126,6,1984.0,462.1,7.612,476.4,0.529
1768471626.0893152,22,1,7,184.8622338752109,2.9857589944788603,0.0,11.898221002069578,169.97825387866246,0.0,0.0,0.0,13.037570858049534,0.8762655754139299,1.1959985187460518,0.09872431768329434,0.03335499470302603,0.013177850945598446,2.063875413357282,0.8571429968347051,1.3121310973417932,0.683995505914573,0.02034168762367146,0.29588525137976657,0.7661527067277322,0.13353212994239433,0.07419441501681129,0.15889254727992236,0.012775082671456411,0.1353384193866869,0.40606554867089656,0.6914221513065328,0.017084381183572844,40,24020.0,281.5,0.0,677.3,0.4112,6,1984.0,462.1,7.612,476.6,0.5288
1768472088.040663,36,2,7,172.53555803729108,0.12088794935088529,0.0,0.0,172.4146700879402,0.0,0.0,0.0,13.13067668050433,0.917398573169882,1.2346153783416247,0.11097080016624197,0.07907437072217711,0.014877918538892601,2.9578397473947193,0.762798691946525,0.9365791969882908,0.8862413398735467,0.02215248159537756,0.4329952438996071,0.7958579833397113,0.17576137988359306,0.3281909484565395,0.24389592694463008,0.19156794947894382,0.08568352207711846,0.21828959849414542,0.9803447712479239,0.1076240797688781,40,24010.0,281.5,0.0,674.2,0.412,6,1983.0,462.1,7.612,475.7,0.5294
1768490568.452755,596,42,7,171.2234816951782,0.0337881052430427,0.0,0.0,171.18969358993516,0.0,0.0,0.0,13.083947935922673,0.9747529720616124,1.0435503962900758,0.10455316901296757,0.051767376381116795,0.019565828239903806,2.0504403925478285,0.7825698226872158,1.479978066373403,0.6541619563279237,0.020060236230741654,0.6241765735387083,0.6488849202231352,0.15363161728609506,0.17648542433953776,0.47829141199519043,0.010088078509565704,0.09608938036169253,0.4899890331867015,0.6488027947541767,0.0030118115370827148,40,23890.0,281.5,0.0,647.4,0.4187,6,1981.0,462.1,7.611,474.0,0.5305
