ts,eval_id,gen,idx,score,type1,type2,type3,type4,c9,c10,c11,c12,L_st_position,L_st_span,L_st,L_st_straight,delta_st,L_w_position,L_w_span,L_w,L_w_straight,delta_w,u_L_st_position,u_L_st_span,u_L_st,u_L_st_straight,u_delta_st,u_L_w_position,u_L_w_span,u_L_w,u_L_w_straight,u_delta_w,traj1_n_points,traj1_X_final,traj1_m_final,traj1_mdot_final,traj1_v_final,traj1_theta_final,traj2_n_points,traj2_X_final,traj2_m_final,traj2_mdot_final,traj2_v_final,traj2_theta_final
1768429738.2741232,1,0,0,3116.2355966006367,29.858644231139717,1281.12102516572,1803.130282265238,2.1256449385389744,0.0,0.0,0.0,1.457959169023253,0.889774233141123,1.2647136215240116,0.060204433806836266,0.11500379455287911,0.01328793815547612,3.872068579229977,1.9537874805849884,0.5340120589222018,0.5028142559474236,0.020280901081454646,0.3409141104704103,0.8190104780953935,0.0007049441615043756,0.5277988586271061,0.16439690777380606,0.37441371584599537,0.7125197266236781,0.01700602946110092,0.43259179421060506,0.014045054072732247,38,24570.0,281.5,0.0,836.0,0.381,6,1991.0,462.4,7.614,484.7,0.5238
1768429771.3406906,2,0,1,18208.44476148357,488.3879828512876,8476.309070173287,9243.697579887408,0.050128571588179786,0.0,0.0,0.0,0.22389410798004442,0.9936667608865193,1.154873748421178,0.2230460488594758,0.14568255982556033,0.01296913998182544,5.158211609148765,1.9412972255575722,0.9076078943822811,0.5749668471152698,0.022739995405566,0.6872225362883979,0.7345182680162907,0.5622277546878476,0.6982364434753352,0.14845699909127197,0.6316423218297529,0.7059459081881959,0.20380394719114053,0.5356669244503856,0.13699977027830004,38,24390.0,281.5,0.0,780.2,0.3901,6,1988.0,462.3,7.613,480.7,0.5262
1768429804.3783233,3,0,2,6600.120477429187,338.06842156904946,2802.015943699592,3415.236845398511,44.79926676203544,0.0,0.0,0.0,6.693225437861438,0.842036696442172,0.9059279786983072,0.20846146615685265,0.17785226613530622,0.013743579748019515,5.191638099896889,2.050554713550617,0.5066756039082668,0.5028895616461619,0.023004661868978423,0.1817889881405737,0.5430215220756209,0.5119360901960437,0.8769570340850346,0.18717898740097574,0.6383276199793778,0.7634498492371667,0.003337801954133436,0.4326993737802314,0.1502330934489211,38,24540.0,281.5,0.0,826.8,0.3824,6,1990.0,462.3,7.614,482.9,0.5248
1768429837.462465,4,0,3,1934.1219368067152,547.0206935797921,517.3796366875839,835.0196013849037,34.702005154435504,0.0,0.0,0.0,5.890840785018341,0.867410944944843,1.120716670884465,0.18100364235634492,0.11021220479553326,0.0145031343902854,5.233438442786741,1.3495801120523123,0.9650589091791634,0.3019976613023415,0.021776546087960383,0.2663698164828104,0.70824359298805,0.4172539391598101,0.5011789155307402,0.22515671951427002,0.6466876885573483,0.39451584844858545,0.23252945458958169,0.14571094471763077,0.08882730439801911,38,24440.0,281.5,0.0,795.9,0.3876,6,1990.0,462.3,7.614,483.4,0.5246
1768429870.5114658,5,0,4,7417.678244454543,70.3078090431233,3356.504618040896,3990.098158279401,0.767659091122894,0.0,0.0,0.0,0.8761615667917042,0.9126130516114465,1.0008883984583647,0.11728462077816362,0.13760820875556842,0.011859077070739575,3.973442592553975,2.3564314718690156,0.7247049270793471,0.24858201783599881,0.02171334860441964,0.4170435053714884,0.6160679988141267,0.19753317509711593,0.6533789375309356,0.09295385353697874,0.39468851851079506,0.9244376167731662,0.11235246353967351,0.06940288262285543,0.08566743022098192,38,24530.0,281.5,0.0,821.9,0.3832,6,1990.0,462.3,7.614,483.0,0.5249
1768429903.548383,6,0,5,22089917.215277366,33.75601676040643,1415.413771343411,3293.5122353593156,22085174.533253904,514.7199124162692,69.05111327517552,4670.698922780744,6.439060983389123,0.9071222688338669,0.9966975655224519,0.22279536708365638,0.1783616745474024,0.010185803343853569,3.368553896994292,1.3739820383389239,1.0705449029589333,0.4156620759029133,0.022285222907120178,0.3987408961128901,0.6128442811711169,0.5613633347712289,0.8797870808189022,0.00929016719267848,0.2737107793988584,0.40735896754680206,0.28527245147946667,0.3080886798613047,0.11426114535600897,55,12240.0,281.5,0.0,57.2,1.908,7,1676.0,453.5,7.521,302.2,0.7471
1768429936.5608544,7,0,6,3290.537314063079,113.30048726956387,1300.0128269307552,1841.209561352839,36.01443850992076,0.0,0.0,0.0,6.00120308854156,1.0000641867213529,1.2954776474860534,0.20182034728810028,0.1496640854744994,0.010017015675284643,4.397734047284139,1.9399360138477189,0.5201791766233526,0.31825875664290415,0.024474425341902993,0.7085472890711765,0.8426751134508104,0.4890356803037941,0.7203560304138854,0.0008507837642321122,0.4795468094568279,0.7052294809724836,0.010089588311676282,0.16894108091843454,0.22372126709514967,38,24580.0,281.5,0.0,841.3,0.3802,6,1992.0,462.4,7.614,484.9,0.5237
1768429969.5978625,8,0,7,2723.958930377027,157.17315335932196,459.8251026816211,2043.469832891563,63.490841444521,0.0,0.0,0.0,7.968114045652271,0.9096736249968663,1.0176283934290205,0.2121159740261072,0.102169229085838,0.011352039556107205,3.8953677245705465,1.2471660790828225,1.2175004356043146,0.20753662864674938,0.021863828433662587,0.4072454166562213,0.6289449180223233,0.5245378414693352,0.4564957171435444,0.06760197780536026,0.3790735449141093,0.3406137258330645,0.35875021780215727,0.010766612352499096,0.09319142168312936,35,25360.0,281.5,0.0,1052.0,0.3514,6,2017.0,463.1,7.622,514.6,0.5069
1768430002.6168318,9,0,8,784688.7552930497,340.7846880512067,2085.2941126725577,2594.3553573534396,779668.3211349725,0.0,0.0,0.0,882.9882904857643,0.9896286931779928,0.43831764162778664,0.07015677042845563,0.11030666769347142,0.011360134724597808,4.691737127974228,1.8756479089195137,1.0139483214448954,0.2711016718055011,0.02013208878542109,0.6737623105933096,0.18332126279060507,0.03502334630501939,0.5017037094081744,0.06800673622989037,0.5383474255948457,0.6713936362734284,0.2569741607224477,0.10157381686500155,0.0066044392710543605,38,24490.0,281.5,0.0,808.1,0.3853,6,1993.0,462.4,7.615,485.4,0.5232
1768430035.6417184,10,0,9,12527.046247883003,138.37476916194777,5145.331673452624,5822.006044731157,1421.3337605372733,0.0,0.0,0.0,37.70058037401113,0.877008338489097,0.7180912253258032,0.1129090912933031,0.10912158715993019,0.013511873805373734,4.087672033002964,2.1701397689176716,0.9483060214187085,0.3660302367295033,0.020303584669073064,0.2983611282969901,0.39853171178907937,0.18244514239070037,0.49511992866627874,0.17559369026868668,0.4175344066005928,0.8263893520619325,0.22415301070935423,0.23718605247071894,0.015179233453653228,38,24480.0,281.5,0.0,802.4,0.3861,6,1995.0,462.5,7.615,487.8,0.5217
