ts,eval_id,gen,idx,score,type1,type2,type3,type4,c9,c10,c11,c12,L_st_position,L_st_span,L_st,L_st_straight,delta_st,L_w_position,L_w_span,L_w,L_w_straight,delta_w,u_L_st_position,u_L_st_span,u_L_st,u_L_st_straight,u_delta_st,u_L_w_position,u_L_w_span,u_L_w,u_L_w_straight,u_delta_w,traj1_n_points,traj1_X_final,traj1_m_final,traj1_mdot_final,traj1_v_final,traj1_theta_final,traj2_n_points,traj2_X_final,traj2_m_final,traj2_mdot_final,traj2_v_final,traj2_theta_final
1768604809.9890838,18,1,2,62.944732830345664,0.6051464121494317,0.0,58.52250000000001,3.8170864181962276,0.0,0.0,0.0,1.9537365273230236,0.9930436996348696,0.8626469825841054,0.16941505199114915,0.24511471420514072,0.020776534170368118,2.101340651312767,1.5603391514744391,1.7791095812860078,0.27095300337774475,0.010006113855186788,0.6851456654495656,0.5097284481416196,0.45277288482166417,0.6028582415516428,0.6310613668147248,0.020268130262553394,0.5525424530830663,0.6723225369481853,0.10136143339677824,0.000203795172892922,39,24310.0,281.5,0.0,751.5,0.3953,6,1989.0,462.3,7.614,482.6,0.5251
1768606594.0877364,72,4,11,39.46062305100445,34.41580150082216,0.0,4.701115832296068,0.34370571788621657,0.0,0.0,0.0,0.5862642048481355,0.9089330221306836,0.7887039323317737,0.28437699451169796,0.16804447513853243,0.019638437278046657,2.0655876548981,1.3946130504598513,2.371091161874823,0.3117702967799205,0.010173295869470456,0.40477674043561224,0.45284917871674896,0.801142407611206,0.4052422439449549,0.5855374911218664,0.013117530979620033,0.4736252621237387,0.941405073579465,0.15967185254274358,0.005776528982348522,40,24060.0,281.5,0.0,686.7,0.409,6,1984.0,462.2,7.612,477.3,0.5284
1768607188.5727756,90,5,14,34.66180608679565,11.690801593900392,0.0,20.520899999999962,2.4501044928952975,0.0,0.0,0.0,1.5652809629249624,1.083965376670021,0.6295125995556772,0.23363738973047973,0.11056108649420886,0.025236261657313873,2.050084459807661,1.3568906866173474,2.0624701325465318,0.20643144198379157,0.010208405528456217,0.9882179222334039,0.3303943073505209,0.6473860294863023,0.2578489397287407,0.8094504662925549,0.01001689196153218,0.45566223172254633,0.8011227875211507,0.009187774262559371,0.00694685094854052,39,24190.0,281.5,0.0,720.3,0.4016,6,1987.0,462.2,7.613,479.7,0.5269
1768608245.5252907,122,8,1,33.32480918783973,14.427169726981482,0.0,2.5280999999999927,16.36953946085826,0.0,0.0,0.0,4.045928751332413,0.8634837449772237,0.7683374661881988,0.3045209246726276,0.21319346475822148,0.012913639985269672,2.173088311476517,1.1727568659525889,2.0577633795680996,0.333727039610039,0.014051621793915652,0.2532791499240792,0.43718266629861446,0.8621846202200837,0.5210088839954397,0.31654559941078697,0.034617662295303386,0.3679794599774232,0.7989833543491361,0.19103862801434146,0.13505405979718843,40,24080.0,281.5,0.0,690.9,0.408,6,1985.0,462.2,7.612,477.2,0.5284
1768609038.1033835,146,9,10,20.791826431701054,6.443162108766157,0.0,6.760000000000001,7.588664322934896,0.0,0.0,0.0,2.754753042095588,0.8468659991670341,0.640659764494848,0.2876982250866435,0.09158316914127855,0.01565612561492365,2.0026655034768845,1.3200367722934403,2.1064170122123516,0.3618869812897569,0.012109453348985737,0.19788666389011367,0.33896904961142144,0.8112067426867985,0.20918761318276552,0.426245024596946,0.000533100695376865,0.43811274871116196,0.8210986419147052,0.23126711612822412,0.07031511163285789,39,24120.0,281.5,0.0,701.0,0.4058,6,1985.0,462.2,7.612,478.3,0.5278
1768612670.4434812,256,17,0,17.355467158068716,10.356255258468488,0.0,6.969599999999989,0.02961189960023953,0.0,0.0,0.0,0.17208108437663777,0.9647537743185274,0.6483989203246288,0.31967789540417463,0.1305443600118292,0.01092020590544577,2.0371956986845072,1.320786368384427,2.076974379197206,0.3818499774233429,0.010298129474779113,0.5908459143950915,0.34492224640356056,0.908114834558105,0.3090881025944338,0.23680823621783081,0.007439139736901474,0.43846969923067947,0.8077156269078208,0.25978568203334707,0.009937649159303771,39,24120.0,281.5,0.0,701.4,0.4057,6,1985.0,462.2,7.613,478.3,0.5278
1768612868.6476045,262,17,6,17.040224086873742,12.501427453526109,0.0,4.41,0.12879663334763244,0.0,0.0,0.0,0.35888247846284227,0.9637205223629282,0.7142622753205137,0.34832206152186934,0.15277565935486231,0.012662201700216738,2.01657704277185,1.2931065238386728,2.116193631212379,0.35738898311474665,0.010116808274618593,0.5874017412097609,0.3955863656311643,0.9949153379450587,0.3660914342432367,0.30648806800866957,0.0033154085543699962,0.42528882087555847,0.8255425596419903,0.22484140444963813,0.003893609153953094,39,24100.0,281.5,0.0,696.0,0.4069,6,1985.0,462.2,7.612,477.9,0.528
1768613000.8126454,266,17,10,16.488884979822423,3.7251018989556233,0.0,12.744900000000033,0.018883080866765475,0.0,0.0,0.0,0.13741572277860156,0.9085712391200947,0.6866761498099434,0.32251654689229775,0.05311646887208576,0.013975718266170178,2.039463770039461,1.2353493417098176,1.9491574154928721,0.30783833798910665,0.010494546221472787,0.4035707970669826,0.3743662690845718,0.9167168087645386,0.11055504838996347,0.3590287306468072,0.00789275400789221,0.3977854008141988,0.7496170070422146,0.15405476855586664,0.016484874049092883,39,24150.0,281.5,0.0,710.7,0.4037,6,1986.0,462.2,7.613,478.8,0.5274
1768613165.9010394,271,18,0,15.13308422523048,9.37308422523048,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.9792478657442585,0.6782917767333005,0.28926115156448434,0.052455205986811256,0.015873372644107202,2.0025287461671235,1.3321569229058277,2.104035364213851,0.41158740516460524,0.01022688865431087,0.6391595524808616,0.3679167513333081,0.8159428835287404,0.10885950253028526,0.43493490576428817,0.0005057492334246812,0.443884249002775,0.8200160746426596,0.30226772166372173,0.007562955143695614,39,24110.0,281.5,0.0,699.0,0.4062,6,1985.0,462.2,7.612,478.2,0.5279
1768613529.1074696,282,18,11,10.91609753072331,6.076097530723308,0.0,4.840000000000001,0.0,0.0,0.0,0.0,0.0,0.9211987502210041,0.6386521511162071,0.348745185530067,0.10576106036309207,0.011111365954170869,2.000065767521092,1.2637459663674864,2.0253406369249864,0.42384087633683537,0.010300977410900556,0.44566250073668034,0.3374247316278516,0.9961975319092939,0.24554118041818482,0.24445463816683477,1.3153504218417e-05,0.4113076030321363,0.7842457440568119,0.3197726804811934,0.010032580363351874,39,24100.0,281.5,0.0,697.0,0.4067,6,1985.0,462.2,7.612,477.9,0.528
1768615543.6083221,343,22,12,9.55869781622683,6.099097816226822,0.0,3.4596000000000084,0.0,0.0,0.0,0.0,0.0,0.909250451285317,0.6705140750895547,0.3499994752519765,0.020935479042433612,0.01181758237832304,2.0086461933118698,1.2728411345895898,2.0284663122962225,0.4875253739134812,0.01051797969675824,0.40583483761772343,0.3619339039150421,0.9999984098544743,0.028039689852393874,0.2727032951329216,0.0017292386623739863,0.4156386355188523,0.785666505589192,0.41075053416211604,0.01726598989194134,39,24090.0,281.5,0.0,693.6,0.4074,6,1985.0,462.2,7.612,477.7,0.5282
1768616204.0031936,363,24,2,8.82904522770082,6.924645227700832,0.0,1.9043999999999874,0.0,0.0,0.0,0.0,0.0,0.8669876352810049,0.6890054004558368,0.34131891616688237,0.16905594087651118,0.009909572329104836,2.082600678443673,1.231423865761435,2.010827484360891,0.5216636824642397,0.01019564977666317,0.26495878427001646,0.37615800035064373,0.973693685354189,0.40783574583720816,0.19638289316419347,0.016520135688734585,0.3959161265530642,0.7776488565276776,0.4595195463774852,0.00652165922210567,40,24070.0,281.5,0.0,688.8,0.4085,6,1984.0,462.2,7.612,477.2,0.5284
1768618119.0839663,421,28,0,7.985680949104962,5.883180949104962,0.0,2.1025,0.0,0.0,0.0,0.0,0.0,0.8895734689563362,0.6927061617266563,0.3083055596161843,0.06977500417698965,0.007787294204904507,2.0596211089338734,1.2527536666319996,2.016011018897196,0.5625113676071645,0.010096559567452179,0.3402448965211208,0.37900473978973565,0.8736532109581342,0.15326924147946064,0.11149176819618029,0.011924221786774658,0.40607317458666653,0.7800050085896346,0.5178733822959493,0.0032186522484059384,40,24070.0,281.5,0.0,689.5,0.4083,6,1985.0,462.2,7.612,477.4,0.5284
1768618482.4602196,432,28,11,7.819592324689531,3.067192324689552,0.0,4.752399999999979,0.0,0.0,0.0,0.0,0.0,0.913394255494383,0.6704463262156328,0.3450045555808591,0.049997956999243656,0.014254380639690624,2.042184703380324,1.21999598519936,1.8557474023606633,0.5946251629897192,0.012176609812777147,0.4196475183146103,0.36188178939664056,0.9848622896389669,0.10255886410062476,0.37017522558762495,0.008436940676064838,0.3904742786663619,0.7071579101639378,0.563750232842456,0.07255366042590489,39,24100.0,281.5,0.0,696.8,0.4067,6,1985.0,462.2,7.612,477.9,0.528
1768618548.486166,434,28,13,7.797624440616965,3.9077000521083276,0.0,3.8809000000000182,0.009024388508618883,0.0,0.0,0.0,0.09499678156979258,0.8822874285326142,0.7199297422412598,0.3319255690000774,0.07146239250073903,0.009723684208833953,2.006516257213454,1.31507939587414,2.0048598670280993,0.570168496007331,0.010847409991105363,0.3159580951087141,0.39994595557019985,0.9452289969699317,0.15759587820702314,0.18894736835335812,0.0013032514426907973,0.43575209327340003,0.7749363031945906,0.5288121371533301,0.028246999703512115,39,24090.0,281.5,0.0,694.7,0.4072,6,1985.0,462.2,7.612,477.9,0.528
