ts,eval_id,gen,idx,score,type1,type2,type3,type4,c9,c10,c11,c12,L_st_position,L_st_span,L_st,L_st_straight,delta_st,L_w_position,L_w_span,L_w,L_w_straight,delta_w,u_L_st_position,u_L_st_span,u_L_st,u_L_st_straight,u_delta_st,u_L_w_position,u_L_w_span,u_L_w,u_L_w_straight,u_delta_w,traj1_n_points,traj1_X_final,traj1_m_final,traj1_mdot_final,traj1_v_final,traj1_theta_final,traj2_n_points,traj2_X_final,traj2_m_final,traj2_mdot_final,traj2_v_final,traj2_theta_final
1768653879.6318057,1,0,0,317.8671994921232,234.67102384566445,0.0,0.0,83.1961756464587,0.0,0.0,3.420788575774516,8.455435007514945,0.9733950798000456,1.157340113282147,0.17142632626459253,0.11176846591517538,0.020076555864058584,2.4589199238708233,1.4491269998311198,0.6146824821443027,0.22311330954427605,0.0308225575729657,0.24465026600015194,0.7364154717554977,0.40475442088197516,0.5204807930172575,0.015311172811717134,0.09178398477416466,0.5223304544686908,0.14303749188377396,0.028891636930345035,0.16451151459313973,49,30030.0,395.7,0.0,639.8,0.481,7,2330.0,629.6,11.75,512.1,0.6101
1768655134.7023416,39,2,8,206.75160914960824,20.78113895740518,0.2649867045680071,0.0,185.70548348763506,0.0,0.0,13.627216840501468,0.0666683552238854,0.9518911385508764,1.1441916801531862,0.19213747864941116,0.11771693358660992,0.020910086832569213,3.8260151003283984,1.8220255733016657,0.3236215543870171,0.3128206542200249,0.030656245341070143,0.1729704618362547,0.7263012924255278,0.4737915954980372,0.5528094216663583,0.18201736651384215,0.3652030200656797,0.6918298060462116,0.010737070175916888,0.14102581777503115,0.1312490682140287,48,30200.0,395.7,0.0,664.9,0.4723,7,2331.0,629.6,11.75,512.2,0.6099
1768655365.9491637,46,3,0,77.06230497192831,13.73512756660558,0.0,0.0,63.32717740532273,0.0,0.0,6.192967868050108,4.9974319795892805,0.9895207341105661,1.4569837374365018,0.1702430375237481,0.11881427174283449,0.020179408545142087,3.931014702265835,1.8801866480020897,0.3038759674872643,0.21060093449167466,0.030652942900959584,0.29840244703522034,0.9669105672588476,0.40081012507916025,0.5587732159936657,0.03588170902841709,0.386202940453167,0.7182666581827679,0.0017618034033019558,0.013251168114593311,0.1305885801919169,48,30260.0,395.7,0.0,674.3,0.4692,7,2332.0,629.6,11.75,513.4,0.6091
1768656191.6060398,71,4,10,52.23147388798212,0.0,4.568157567664349,2.065902760228507,45.597413560089265,0.0,0.0,0.0,6.752585694390651,0.9923661344606343,1.1453001804271596,0.14419108327656047,0.1010629902984713,0.02030235752780152,4.379843651354445,2.158240034887506,0.30167908946598226,0.2527534784872505,0.03024105570759419,0.307887114868781,0.727153984943969,0.3139702775885349,0.4622988603177788,0.06047150556030395,0.47596873027088893,0.8446545613125026,0.0007632224845374005,0.06594184810906313,0.04821114151883849,48,30250.0,395.7,0.0,673.3,0.4695,7,2331.0,629.6,11.75,512.6,0.6096
1768657479.3900256,110,7,4,35.5452666176479,0.0,7.9873810491435275,4.520707338016612,23.037178230487754,0.0,0.0,0.0,4.799706056675529,0.9004979058025842,1.2017761395911497,0.11835073537478429,0.13140376194926762,0.02000878114606121,4.276627050214298,1.422395703521948,0.6800722879670758,0.2650935656659435,0.030475013509927526,0.0016596860086135871,0.7705970304547306,0.2278357845826143,0.6271943584199328,0.0017562292122420516,0.45532541004285965,0.5101798652372491,0.17276013089412534,0.08136695708242936,0.09500270198550528,49,29960.0,395.7,0.0,628.3,0.4852,7,2329.0,629.6,11.75,510.9,0.6109
1768657974.640287,125,8,4,23.722658012119258,0.23607498600284157,0.5311130353043093,0.0008280019942813273,22.954641988817826,0.0,0.0,2.323942949463227,4.189741180127716,0.9004428459078697,1.2563030591048558,0.17336798149039187,0.13704176682380254,0.0200155701533521,4.483817278598,1.58323784424831,0.5350702698072081,0.23282647009988827,0.030077766948893334,0.0014761530262322482,0.8125408146960429,0.4112266049679729,0.6578356892597964,0.003114030670419788,0.4967634557195999,0.5832899292037772,0.10685012263964005,0.04103308762486033,0.015553389778667142,49,30090.0,395.7,0.0,647.3,0.4783,7,2330.0,629.6,11.75,511.3,0.6106
1768663291.0721958,286,19,0,20.518495788884188,0.0,0.0,0.0,20.518495788884188,0.0,0.0,3.994852903498618,2.1353327769443453,0.9046706273671798,1.1636637577881779,0.06915958087700375,0.10720754326336274,0.020448673211754965,4.2180916043839325,1.490259572104212,0.5727010247839615,0.29041978575815125,0.03060808263946561,0.015568757890599494,0.7412798136832137,0.06386526959001246,0.4956931699095801,0.0897346423509926,0.44361832087678643,0.5410270782291872,0.12395501126543701,0.11302473219768903,0.12161652789312244,49,30070.0,395.7,0.0,644.6,0.4793,7,2330.0,629.6,11.75,511.1,0.6107
1768664248.5929363,315,20,14,20.195098105908542,17.447622233808612,2.132560239469948,0.5780999025202007,0.03681573010978051,0.0,0.0,0.19187425598495622,0.0,0.9049116090040851,1.1347951221870656,0.059351079794241035,0.10546791375301852,0.020422656366549278,4.760982659032604,1.5574399503542122,0.6270208510533016,0.23691889740254862,0.03045831238662503,0.016372030013616794,0.7190731709131273,0.031170265980803448,0.4862386617011876,0.08453127330985533,0.5521965318065207,0.5715636137973691,0.14864584138786438,0.04614862175318577,0.0916624773250061,49,30060.0,395.7,0.0,643.7,0.4796,7,2330.0,629.6,11.75,511.6,0.6103
1768665139.9187992,342,22,11,7.930737362882197,5.664803168001686,0.0,0.0,2.2659341948805105,0.0,0.0,0.8754002597757449,1.224585064446349,0.9006685788889754,1.1029042242987115,0.08077306571073375,0.11866011093812534,0.021000423055319056,4.519621589873769,1.4798739878958829,0.6886868798915249,0.2097760074397287,0.03010586846176,0.0022285962965848433,0.6945417109990087,0.10257688570244583,0.5579353855332899,0.2000846110638107,0.5039243179747539,0.5363063581344921,0.1766758544961477,0.012220009299660885,0.02117369235200029,49,30010.0,395.7,0.0,635.8,0.4824,7,2329.0,629.6,11.75,510.9,0.6109
1768665536.1601553,354,23,8,1.8215230799224364,1.288489879895597,0.04591692522347282,0.0,0.48711627480336656,0.0,0.0,0.6932486825531115,0.08076223710213756,0.9028731375667112,1.0989200416368283,0.06540301779191064,0.10727622258248316,0.02143902190764199,4.4425408365118635,1.5828376149195669,0.6412708316062466,0.20026145609902607,0.030001820390035995,0.009577125222370364,0.6914769551052525,0.05134339263970213,0.49606642707871285,0.28780438152839777,0.48850816730237273,0.5831080067816212,0.15512310527556666,0.00032682012378257503,0.00036407800719900674,49,30070.0,395.7,0.0,645.2,0.4791,7,2330.0,629.6,11.75,511.6,0.6103
