ts,eval_id,gen,idx,score,type1,type2,type3,type4,c9,c10,c11,c12,L_st_position,L_st_span,L_st,L_st_straight,delta_st,L_w_position,L_w_span,L_w,L_w_straight,delta_w,u_L_st_position,u_L_st_span,u_L_st,u_L_st_straight,u_delta_st,u_L_w_position,u_L_w_span,u_L_w,u_L_w_straight,u_delta_w,traj1_n_points,traj1_X_final,traj1_m_final,traj1_mdot_final,traj1_v_final,traj1_theta_final,traj2_n_points,traj2_X_final,traj2_m_final,traj2_mdot_final,traj2_v_final,traj2_theta_final
1768742256.143561,1,0,0,59615.94770920969,59.332137005395076,22275.70143487831,22085.989683258456,15194.924454067535,0.0,0.0,66.83893932853007,103.57355185328257,1.1421321862183977,0.43237024408153085,0.1295485647684183,0.09812471991674244,0.02135201945238357,3.8104999985004877,1.5029390111008625,1.9267310544579361,0.6888380111301651,0.031064540421841706,0.8071072873946594,0.3549661864562851,0.11819425907367326,0.4463299995475133,0.1352019452383571,0.3620999997000976,0.44607722838936803,0.7133655272289681,0.5554828730430931,0.10645404218417065,52,28770.0,395.7,0.0,466.7,0.5655,7,2317.0,629.1,11.74,501.2,0.6187
1768742289.1686406,2,0,1,185208.30772368057,92.92044706138597,82034.4276828034,81634.34414318494,21446.61545063085,0.0,0.0,0.0,146.44663004190588,0.9964178667983217,0.3335030594112983,0.24166099943347974,0.11027627155134212,0.020446852318423973,4.249646826589435,2.380742907892804,1.683853293095129,0.6597153252688681,0.03080724545138909,0.32139288932773874,0.24261711296738442,0.566643997733919,0.5123710410399028,0.044685231842397234,0.4499293653178872,0.9337460599404469,0.5919266465475646,0.5138790360983831,0.08072454513890921,52,29080.0,395.7,0.0,503.6,0.5423,7,2322.0,629.3,11.74,504.5,0.6158
1768742322.180581,3,0,2,16451.281691004355,63.45776228235834,7061.2647085199105,6944.127744129545,2382.4314760725397,0.0,0.0,0.0,48.81015750919617,1.036687061257142,0.5134794363216127,0.20096891034514253,0.0579743924187477,0.022112177441625486,4.453286148767357,1.6095675397151852,1.3127271479835967,0.4510072145060924,0.030017830190732155,0.4556235375238066,0.44713572309274174,0.40387564138057014,0.22812169792797665,0.21121774416254868,0.49065722975347137,0.5053152998417696,0.4063635739917983,0.21572459215156053,0.0017830190732156346,51,29420.0,395.7,0.0,548.4,0.5187,7,2326.0,629.4,11.75,508.7,0.6129
1768742355.1752582,4,0,3,108244.20720456443,15.275214783089304,53777.264667845106,53488.14211024656,963.525211689678,0.0,0.0,28.008736970225137,13.380428431945733,1.128674932285412,0.6236777388827105,0.29132837853381,0.14324090812676804,0.021183303017822466,2.008341966102697,1.6647398007325034,2.2741244581509505,0.539234754964628,0.03358517151302397,0.7622497742847069,0.572361066912171,0.7653135141352401,0.6915266746020003,0.11833030178224647,0.0016683932205394433,0.535966555962502,0.8870622290754752,0.3417639356637544,0.3585171513023966,53,28630.0,395.7,0.0,450.8,0.5765,7,2316.0,629.1,11.74,500.2,0.6195
1768742388.1816757,5,0,4,64307.47245535182,35.563736463095644,31895.09015723276,31651.751505469736,725.0670561862248,0.0,0.0,11.007392063666792,24.5744659381023,1.1167377070788524,0.49524376548959886,0.1922924316913882,0.08510505311385659,0.02082121407577601,3.6839619432489368,1.6293900434532582,1.8726398506001853,0.6462617803911728,0.032456303612430425,0.7224590235961746,0.42641336987454415,0.3691697267655529,0.3755709408361771,0.08212140757760102,0.3367923886497874,0.5163278019184768,0.6863199253000927,0.494659686273104,0.24563036124304238,52,28920.0,395.7,0.0,485.1,0.5536,7,2319.0,629.2,11.74,502.7,0.6175
1768742421.2001877,6,0,5,16769.655174426833,0.6290954206900459,3793.3923900890704,3707.9920594043556,9267.641629512718,0.0,0.0,95.09737126969455,14.971025586331507,0.955123394439719,0.805959811836799,0.1713230081158244,0.11924126900335956,0.02316981908672972,2.911328828064912,1.2589138221222305,1.6148556362128814,0.31829656581071825,0.03211514274077709,0.18374464813239677,0.7794997861781807,0.28529203246329765,0.5610938532791281,0.31698190867297193,0.1822657656129824,0.31050767895679476,0.5574278181064407,0.026137951158168964,0.2115142740777089,51,29140.0,395.7,0.0,514.2,0.5367,7,2321.0,629.2,11.74,504.2,0.6163
1768742454.2063653,7,0,6,61266.73351390788,94.08276742943191,30626.755526433266,30382.23850442817,163.65671561701382,0.0,0.0,0.0,12.792838450360179,1.0415716117596745,0.9991553212895414,0.18644178013316945,0.14965187862109286,0.020282735488048462,4.533844970842207,1.8688036027591055,1.4060131368382853,0.5957082066622988,0.03251345740225928,0.4719053725322484,0.9990401378290243,0.34576712053267783,0.7263689055494176,0.02827354880484632,0.5067689941684413,0.6493353348661697,0.4530065684191426,0.4224402952318555,0.2513457402259281,51,29400.0,395.7,0.0,542.7,0.5211,7,2329.0,629.6,11.75,511.7,0.6105
1768742487.2081735,8,0,7,24841.390241632864,0.0,12451.059992213914,12295.33194721034,94.99830220860922,0.0,0.0,0.0,9.746707249559167,1.0062487130772721,0.8316003372797034,0.16009776302461273,0.09209249147222844,0.021627296739750876,4.12768178657421,2.232141726045695,0.8022081605376994,0.4192771245500712,0.03258886955193155,0.3541623769242406,0.8086367469087539,0.2403910520984509,0.4135461493055893,0.16272967397508764,0.425536357314842,0.8511898478031641,0.1511040802688497,0.1703958922143875,0.25888695519315524,49,29850.0,395.7,0.0,611.0,0.4918,7,2333.0,629.7,11.75,511.5,0.6098
1768742520.2083218,9,0,8,15861.208754246743,1.2190465028209339,5028.899422673772,4930.293695820198,5900.796589249952,0.0,0.0,76.69737126969454,4.278998664242181,1.0528632779356746,0.5919310813750895,0.2575471610101486,0.0812833795314963,0.020895504115955803,3.3810289557957978,1.39496488705637,1.4627127526529777,0.45568820150613876,0.030535694217089394,0.5095442597855817,0.53628531974442,0.6301886440405944,0.35480097571465374,0.08955041159558041,0.2762057911591595,0.3860916039202056,0.48135637632648887,0.2224117164373411,0.05356942170893941,51,29250.0,395.7,0.0,527.7,0.5293,7,2322.0,629.3,11.74,505.7,0.6151
1768742553.2207828,10,0,9,176927.13884543668,123.47293333768441,70990.8138858011,70737.53286634704,35075.31915995087,0.0,0.0,45.40959617609527,181.69559085204799,1.1389854511323798,0.4249229762122308,0.2718552192902855,0.1158783228066741,0.020003966296758366,3.643309194624947,1.822331114989181,2.4179883054054443,0.52168731192729,0.032204388803135496,0.7966181704412665,0.34650338205935316,0.6874208771611421,0.5428169717754027,0.0003966296758366834,0.32866183892498946,0.6235172861051006,0.958994152702722,0.31669615989612865,0.22043888031354952,54,28190.0,395.7,0.0,400.8,0.6168,7,2313.0,629.0,11.74,498.2,0.6211
